RecipeID;Recipe_Name;Author;Review_Count;Prepare_Time;Cook_Time;Total_Time;Ingredients;Directions;Calories;Servings;Recipe_Photo
17883;S.C.A. Trail Bread Recipe;Justin Gibbs;8;30 m;1 h;2 h 30 m;honey,yeast,vegetable oil,water,salt,bread;'In a large mixing bowl, dissolve honey and yeast in warm water. Let stand until creamy, about 10 minutes.Stir in oil, salt and 4 cups of flour. Stir in the remaining flour, 1/2 cup at a time, beating well after each addition. When the dough has pulled together, turn it out onto a lightly floured surface and knead for about 15 minutes. The dough should be soft like a baby''s butt and it should not stick to your hands. Lightly oil a large bowl, place the dough in the bowl and turn to coat with oil. Cover with a damp cloth and let rise in a warm place until doubled in volume, about 1 hour.Deflate the dough and turn it out onto a lightly floured surface. Divide the dough into two equal pieces and form into loaves. Place the loaves into two lightly greased 9x5 inch loaf pans. Cover the loaves with a damp cloth and let rise until doubled in volume, about 40 minutes. Meanwhile, preheat oven to 375 degrees F (190 degrees C).Bake in preheated oven for 45 to 60 minutes, until loaves sound hollow when on the bottom. Serve hot out of the oven or let cool and store for later.';266.4;20;https://images.media-allrecipes.com/userphotos/560x315/621849.jpg
25090;Jammin Good Bars Recipe;wwgirl;73;15 m;40 m;55 m;flour,white sugar,baking powder,salt,cinnamon,shortening,egg,raspberry;Preheat the oven to 375 degrees F (190 degrees C). Grease a 9x13 inch baking pan.In a large bowl, stir together the flour, sugar, baking powder, salt and cinnamon. Cut in the shortening until the mixture is coarse and crumbly. Stir in the egg.  I use my hands to mix it all together, it just seems easier. Press about half of the mixture into the bottom of the prepared pan. Spread the raspberry preserves over the crust then sprinkle with the remaining crumb mixture.Bake for about 35 to 40 minutes in the preheated oven, until lightly toasted. Careful not to overcook. Cool in the pan on a wire rack. Then cut into squares, enjoy!;197.0;24;https://images.media-allrecipes.com/userphotos/560x315/3674165.jpg
13560;Grandma Randolphs Noodles Recipe;Colette;4;30 m;10 m;2 h 40 m;egg,salt,black pepper,flour,beef;Beat the eggs and mix in the salt, pepper and  flour. Divide the dough into two halves. Roll out the halves to 1/4 inch thick. Let dry for at least 2 hours. Cut the noodles into 1/2 inch to 1 inch wide and as long as you want strips.Drop the noodles into the boiling stock of your choice and boil until soft.;236.4;6;https://images.media-allrecipes.com/userphotos/560x315/3767512.jpg
11483;Chewy Strawberry Oatmeal Cookie Crumble Recipe;Rachel Lewis;8;X;X;X;egg,white sugar,butter,vanilla,salt,strawberry,white sugar;Preheat oven to 350 degrees F (175 degrees C )In a medium bowl, whip the eggs with an electric mixer. Gradually add two cups of sugar and salt. Mix until light and thick.Stir in melted butter and vanilla. Then  fold in  packets of instant oatmeal. Finally add remaining 1/2 cup of sugar.Spread cookie batter to about 1/2 inch thickness on a well greased cookie sheet.  Bake in preheated oven for 10 minutes or until top is browned and edges are crispy.While the cookie is still warm, break apart the large cookie into pieces.;91.3;6;https://images.media-allrecipes.com/userphotos/250x250/153897.jpg
12404;Cream Pie Recipe;Marge Iholts;27;X;X;X;white sugar,brown sugar,flour,salt,whipping cream,egg,vanilla,pastry;Preheat oven to 425 degrees F (220 degrees C).In a large bowl, combine sugars, flour, salt, cream, eggs, and vanilla. Mix until smooth. Pour filling into an unbaked pie shell.Bake for 20 minutes in preheated oven.  Lower the temperature to 325 degrees F (165 degrees C), and bake for an additional 20 minutes.;335.2;8;https://images.media-allrecipes.com/userphotos/250x250/760694.jpg
13458;Sweet Potato Casserole I Recipe;Nancy;413;15 m;50 m;1 h 5 m;potato,white sugar,egg,butter,milk,vanilla,brown sugar,pecan,flour,butter;Preheat oven to 350 degrees F (175 degrees C). Butter a 2 quart baking dish.Place the sweet potatoes and their liquid in a medium saucepan, and bring to a boil. Cook 15 minutes, or until tender. Remove from heat, drain, and mash.In a medium bowl, mix the mashed sweet potatoes, white sugar, eggs, 1/3 cup butter, milk, and vanilla extract. Spread evenly into the prepared baking dish.In a separate bowl, mix the brown sugar, chopped pecans, flour, and 1/3 cup melted butter. Sprinkle over the sweet potato mixture.Bake 35 minutes in the preheated oven, or until a knife inserted near the center comes out clean.;403.7;8;https://images.media-allrecipes.com/userphotos/560x315/1545478.jpg
8230;Chocolate Cheesecake II Recipe;Diane Young;173;X;X;X;chocolate,white sugar,butter,chocolate,whipping cream,cream cheese,white sugar,cocoa powder,egg,vanilla,chocolate,whipping cream,vanilla;Preheat oven to 350 degrees F ( 175 degrees C). Lightly grease a 9 inch springform pan.In a small bowl, mix together 1 1/2 cups chocolate wafer crumbs, 2 tablespoons sugar, and melted butter.  Press onto the bottom and 1 1/2 inch up the sides of the prepared 9 inch springform pan. Bake at 350 degrees F (175 degrees C) for 10 minutes. Allow to cool. Reduce oven temperature to 325 degrees F (165 degrees C).To Make Filling: In a small saucepan, heat 1/4 cup whipping cream and 1/4 cup chocolate chips, stirring constantly, until chips are melted. Remove from heat.In a large mixing bowl, beat cream cheese and 1 cup of sugar until smooth. Add cocoa and beat well. Add eggs and beat on low until just blended. Stir in 1 teaspoon vanilla and reserved chocolate mixture until blended. Pour over crust. Bake at 325 degrees F (165 degrees C) for 45 to 50 minutes or until center is almost set.To Make Topping: In a small saucepan, heat 1/4 cup whipping cream and 1 teaspoon vanilla until just before boiling. Stir constantly and be careful not to boil over. Have 1 1/2 cups chocolate chips ready in a small bowl. Pour in the hot cream and stir with a spoon until smooth. Spread over baked cheesecake and refrigerate overnight.;205.3;12;https://images.media-allrecipes.com/userphotos/250x250/644261.jpg
17272;California Sherry Chicken Recipe;Nikki;141;10 m;20 m;30 m;chicken,flour,salt,black pepper,olive,sherry,chicken broth,garlic,lemon,carrot,zucchini;Place chicken in a resealable plastic bag with flour, salt, and pepper. Seal bag and shake to coat. Remove chicken from bag, shaking off excess flour.Heat oil in a large skillet over medium high heat. Brown chicken on each side for about 5 minutes, or until golden. Remove from skillet and set aside.In same skillet combine sherry, broth, garlic and a squeeze of lemon and bring to a boil. Return chicken to skillet, reduce heat to low and simmer for 15 to 20 minutes, or until chicken is cooked through and no longer pink inside.In the meantime, saute carrots and zucchini in a separate medium skillet until they are tender. Add to simmering chicken and sauce and heat through before serving.;165.7;4;https://images.media-allrecipes.com/userphotos/560x315/4013300.jpg
8457;Sweet Potato Pound Cake Recipe;ANNE MCCULLOUGH;246;20 m;1 h 20 m;2 h;butter,white sugar,potato,vanilla,egg,flour,baking powder,cinnamon,baking soda,nutmeg,salt,sugar,orange juice,orange;Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10-inch tube pan. Sift together flour, baking powder, cinnamon, baking soda, nutmeg and salt. Set aside.In large mixing bowl, cream butter and sugar until light and fluffy. Add mashed sweet potatoes and vanilla. Beat until well blended. Add eggs, one at a time (the batter will look curdled). Add flour mixture to potato mixture. Beat on low until combined.Pour batter into 10 inch tube pan. Bake at 350 degrees F (175 degrees C) for about 1 hour and 20 minutes, or until a wooden toothpick inserted into cake comes out clean. Cool cake for 20 minutes in the pan, then invert onto serving plate.To make the glaze:  in a small bowl, combine confectioners sugar with 3 to 5 teaspoons orange juice to achieve drizzling consistency. Spoon over warm cake and sprinkle with orange zest if desired.;333.4;14;https://images.media-allrecipes.com/userphotos/560x315/5865311.jpg
15939;Miracle Baking Powder Pie Crust Recipe;Rocky;138;X;X;X;flour,salt,baking powder,water,white sugar,shortening;In a large bowl, combine flour, salt, baking powder and sugar.Place 1/2 cup of flour mixture in a small bowl, and stir in water until smooth.Cut shortening into remaining flour mixture until it looks like coarse meal. Blend in the flour-water mixture.Wrap dough and chill in refrigerator.;219.6;16;https://images.media-allrecipes.com/userphotos/560x315/427684.jpg
17669;Dill Wrapped Cream Cheese Recipe;JANMARIE;79;5 m;15 m;20 m;crescent roll,cream cheese,dill;Preheat oven to 350 degrees F (175 degrees C). Lightly grease a cookie sheet.Unroll dough on lightly floured surface and press seams together. Sprinkle one side of block of cream cheese with enough dill to cover. Place cream cheese, dill side down, in center of dough. Sprinkle with more dill to cover. Bring sides of dough up around cheese block and seal to completely enclose.Bake at 350 degrees F (175 degrees C) for approximately 15 minutes. Serve warm.;408.8;6;https://images.media-allrecipes.com/userphotos/250x250/67688.jpg
19888;Microwave Peanut Brittle Recipe;Joyce;476;20 m;10 m;30 m;white sugar,corn syrup,peanut,butter,vanilla,baking soda;Butter a cookie sheet. Combine sugar and corn syrup in a 2 quart glass bowl and microwave on high 4 minutes. Stir in peanuts and microwave on high 3 1/2 minutes more, then stir in butter and vanilla and microwave for 1 1/2 minutes.Stir in baking soda until light and foamy.  Pour onto cookie sheet and spread thin.  Cool completely and break into pieces and serve.;291.6;35;https://images.media-allrecipes.com/userphotos/250x250/5205.jpg
7387;Pineapple Sponge Cake Recipe;Carol;8;X;X;X;flour,baking powder,egg,salt,white sugar,lemon juice,apple juice,cream,pineapple,cherry;Preheat oven to 325 degrees F (165 degrees C).Sift the cake flour and baking powder together.Separate the eggs, put the egg yolks into a large bowl and the egg whites into a small bowl. With an electric mixer beat the egg yolks until thick and fluffy, about 2 minutes. Gradually beat in 3/4 cup of the white sugar. Add the lemon juice and pineapple juice. Add the sifted cake flour mixture gradually while continually beating. Beat only until just blended (about 1 1/2 minutes).With an electric mixer beat the egg whites with the salt until moist peaks form (about 1 minute). Gradually beat in 3/4 cup of the white sugar (about 50 seconds).Fold the beaten egg whites into the batter and mix only until blended. Pour batter into an ungreased 10 inch tube pan. With a knife or spatula gently cut through batter going round in a circular motion six times to release any air bubbles.Bake at 325 degrees F (165 degrees C) for about 1 hour or until golden brown and firm to the touch. Invert pan on rack to cool. Once cake is cool loosen sides with a spatula and remove from pan. Frost cake with whipped cream and garnish with wedges of pineapple and maraschino cherries.;219.8;14;https://images.media-allrecipes.com/userphotos/560x315/709976.jpg
23723;Imitation Meatloaf Recipe;sal;108;10 m;1 h 45 m;1 h 55 m;lentil,brown rice,wheat germ,bread,egg,onion,thyme,tomato,sauce,ketchup,soy sauce,mozzarella;Preheat oven to 325 degrees F (165 degrees C). Cook lentils and brown rice according to package directions.In a large bowl, mash lentils.  To the lentils add wheat germ, bread crumbs, brown rice, eggs, onion, thyme, tomatoes, ketchup, soy sauce and cheese.  Pour into loaf pan.Bake, covered, for 1 hour.;330.9;6;https://images.media-allrecipes.com/userphotos/250x250/107809.jpg
17967;Irish Spicy Cornbread Recipe;Brad McGraw;55;10 m;20 m;30 m;flour,cornmeal,white sugar,baking powder,salt,pepper,shortening,milk,egg,hot pepper;Preheat oven and skillet to 400 degrees F (200 degrees C).In a large bowl, mix together flour, cornmeal, sugar, baking powder, salt, and cayenne pepper. Cut in shortening until the mixture resembles coarse bread crumbs. In a small bowl, beat together milk, eggs and hot pepper sauce. Stir milk mixture into the flour/cornmeal mixture until just blended. Remove hot skillet from oven, spray with non-stick cooking spray and pour batter into skillet.Bake in preheated oven for 20 to 25 minutes, or until a toothpick inserted into center of loaf comes out clean.;127.8;10;https://images.media-allrecipes.com/userphotos/560x315/1902299.jpg
15392;Wellesley Fudge Cake I Recipe;Juanita;8;X;X;X;chocolate,water,white sugar,butter,white sugar,egg,milk,vanilla,flour,baking soda,salt;Preheat oven to 350 degrees F (175 degrees C). Grease and flour two 9 inch round pans. Sift flour, baking soda and salt together 3 times and set aside.In a small saucepan, heat water, chocolate and 1/2 cup sugar, stirring constantly, for 2 minutes. Remove from heat and cool to lukewarm.Cream butter and sugar until light and fluffy.  Add 3 eggs, one at a time, beating thoroughly after each egg.  Add half of flour mixture and beat until smooth. Add milk and remaining flour mixture alternately in 2 parts. Beat smooth after each addition.   Add vanilla and chocolate mixture. Blend well.Divide batter into two 9 inch pans. Bake at 350 degrees F (175 degrees C) for 35 to 40 minutes, or until a toothpick inserted into the cake comes out clean.;186.7;24;https://images.media-allrecipes.com/userphotos/250x250/584206.jpg
